t 1 2 3 4 5 6 jL0100 jL0200 jL0300
2.2044000e-003 5.9229188e-001 9.8862816e-002 -9.3310071e-003 -9.3310071e-003 8.9531809e-002 6.8182368e-001 1.2858024e-002 1.5648624e-002 4.7605019e-003
2.2047000e-003 5.8838151e-001 9.4134340e-002 -1.0750450e-002 -1.0750450e-002 8.3383891e-002 6.7176540e-001 1.3034539e-002 1.5761586e-002 4.7314757e-003
2.2050000e-003 5.8441855e-001 8.9373690e-002 -1.2160043e-002 -1.2160043e-002 7.7213647e-002 6.6163220e-001 1.3209864e-002 1.5868834e-002 4.6986436e-003
2.2053000e-003 5.8040336e-001 8.4582590e-002 -1.3558653e-002 -1.3558653e-002 7.1023937e-002 6.5142730e-001 1.3383985e-002 1.5970333e-002 4.6620353e-003
2.2056000e-003 5.7633629e-001 7.9762776e-002 -1.4945158e-002 -1.4945158e-002 6.4817617e-002 6.4115391e-001 1.3556886e-002 1.6066048e-002 4.6216833e-003
2.2059000e-003 5.7221773e-001 7.4915991e-002 -1.6318446e-002 -1.6318446e-002 5.8597546e-002 6.3081527e-001 1.3728551e-002 1.6155948e-002 4.5776235e-003
2.2062000e-003 5.6804804e-001 7.0043991e-002 -1.7677414e-002 -1.7677414e-002 5.2366577e-002 6.2041462e-001 1.3898966e-002 1.6240000e-002 4.5298945e-003
2.2065000e-003 5.6382760e-001 6.5148538e-002 -1.9020975e-002 -1.9020975e-002 4.6127563e-002 6.0995517e-001 1.4068114e-002 1.6318179e-002 4.4785379e-003
2.2068000e-003 5.5955681e-001 6.0231401e-002 -2.0348055e-002 -2.0348055e-002 3.9883346e-002 5.9944016e-001 1.4235981e-002 1.6390456e-002 4.4235981e-003
2.2071000e-003 5.5523604e-001 5.5294358e-002 -2.1657591e-002 -2.1657591e-002 3.3636767e-002 5.8887281e-001 1.4402552e-002 1.6456810e-002 4.3651226e-003
2.2074000e-003 5.5086570e-001 5.0339193e-002 -2.2948540e-002 -2.2948540e-002 2.7390653e-002 5.7825635e-001 1.4567812e-002 1.6517217e-002 4.3031616e-003
2.2077000e-003 5.4644618e-001 4.5367696e-002 -2.4219870e-002 -2.4219870e-002 2.1147825e-002 5.6759400e-001 1.4731745e-002 1.6571658e-002 4.2377679e-003
2.2080000e-003 5.4197788e-001 4.0381661e-002 -2.5470570e-002 -2.5470570e-002 1.4911091e-002 5.5688897e-001 1.4894339e-002 1.6620116e-002 4.1689974e-003
2.2083000e-003 5.3746120e-001 3.5382888e-002 -2.6699642e-002 -2.6699642e-002 8.6832464e-003 5.4614445e-001 1.5055577e-002 1.6662575e-002 4.0969083e-003
2.2086000e-003 5.3289657e-001 3.0373182e-002 -2.7906111e-002 -2.7906111e-002 2.4670709e-003 5.3536364e-001 1.5215446e-002 1.6699023e-002 4.0215618e-003
2.2089000e-003 5.2828439e-001 2.5354347e-002 -2.9089017e-002 -2.9089017e-002 -3.7346700e-003 5.2454972e-001 1.5373931e-002 1.6729448e-002 3.9430215e-003
2.2092000e-003 5.2362508e-001 2.0328194e-002 -3.0247423e-002 -3.0247423e-002 -9.9192287e-003 5.1370586e-001 1.5531019e-002 1.6753842e-002 3.8613535e-003
2.2095000e-003 5.1891908e-001 1.5296535e-002 -3.1380411e-002 -3.1380411e-002 -1.6083876e-002 5.0283520e-001 1.5686695e-002 1.6772198e-002 3.7766264e-003
2.2098000e-003 5.1416679e-001 1.0261182e-002 -3.2487084e-002 -3.2487084e-002 -2.2225903e-002 4.9194089e-001 1.5840945e-002 1.6784511e-002 3.6889112e-003
2.2101000e-003 5.0936867e-001 5.2239476e-003 -3.3566569e-002 -3.3566569e-002 -2.8342621e-002 4.8102604e-001 1.5993755e-002 1.6790780e-002 3.5982815e-003
2.2104000e-003 5.0452513e-001 1.8664636e-004 -3.4618013e-002 -3.4618013e-002 -3.4431366e-002 4.7009377e-001 1.6145113e-002 1.6791004e-002 3.5048129e-003
2.2107000e-003 4.9963663e-001 -4.8489093e-003 -3.5640588e-002 -3.5640588e-002 -4.0489497e-002 4.5914713e-001 1.6295004e-002 1.6785185e-002 3.4085833e-003
2.2110000e-003 4.9470361e-001 -9.8809077e-003 -3.6633489e-002 -3.6633489e-002 -4.6514397e-002 4.4818921e-001 1.6443415e-002 1.6773328e-002 3.3096728e-003
2.2113000e-003 4.8972651e-001 -1.4907540e-002 -3.7595939e-002 -3.7595939e-002 -5.2503478e-002 4.3722303e-001 1.6590333e-002 1.6755439e-002 3.2081638e-003
2.2116000e-003 4.8470578e-001 -1.9926998e-002 -3.8527181e-002 -3.8527181e-002 -5.8454178e-002 4.2625160e-001 1.6735745e-002 1.6731527e-002 3.1041404e-003
2.2119000e-003 4.7964189e-001 -2.4937478e-002 -3.9426487e-002 -3.9426487e-002 -6.4363966e-002 4.1527793e-001 1.6879637e-002 1.6701602e-002 2.9976889e-003
2.2122000e-003 4.7453529e-001 -2.9937181e-002 -4.0293157e-002 -4.0293157e-002 -7.0230338e-002 4.0430495e-001 1.7021998e-002 1.6665677e-002 2.8888974e-003
2.2125000e-003 4.6938645e-001 -3.4924312e-002 -4.1126513e-002 -4.1126513e-002 -7.6050825e-002 3.9333562e-001 1.7162814e-002 1.6623768e-002 2.7778558e-003
2.2128000e-003 4.6419583e-001 -3.9897079e-002 -4.1925910e-002 -4.1925910e-002 -8.1822989e-002 3.8237284e-001 1.7302072e-002 1.6575892e-002 2.6646558e-003
2.2131000e-003 4.5896390e-001 -4.4853699e-002 -4.2690727e-002 -4.2690727e-002 -8.7544427e-002 3.7141947e-001 1.7439762e-002 1.6522067e-002 2.5493909e-003
2.2134000e-003 4.5369114e-001 -4.9792394e-002 -4.3420374e-002 -4.3420374e-002 -9.3212768e-002 3.6047837e-001 1.7575869e-002 1.6462316e-002 2.4321559e-003
2.2137000e-003 4.4837802e-001 -5.4711393e-002 -4.4114288e-002 -4.4114288e-002 -9.8825681e-002 3.4955234e-001 1.7710382e-002 1.6396663e-002 2.3130473e-003
2.2140000e-003 4.4302504e-001 -5.9608933e-002 -4.4771937e-002 -4.4771937e-002 -1.0438087e-001 3.3864417e-001 1.7843290e-002 1.6325132e-002 2.1921631e-003
2.2143000e-003 4.3763266e-001 -6.4483258e-002 -4.5392818e-002 -4.5392818e-002 -1.0987608e-001 3.2775659e-001 1.7974580e-002 1.6247752e-002 2.0696024e-003
2.2146000e-003 4.3220139e-001 -6.9332624e-002 -4.5976458e-002 -4.5976458e-002 -1.1530908e-001 3.1689231e-001 1.8104240e-002 1.6164553e-002 1.9454660e-003
2.2149000e-003 4.2673171e-001 -7.4155294e-002 -4.6522414e-002 -4.6522414e-002 -1.2067771e-001 3.0605400e-001 1.8232260e-002 1.6075566e-002 1.8198555e-003
2.2152000e-003 4.2122412e-001 -7.8949542e-002 -4.7030277e-002 -4.7030277e-002 -1.2597982e-001 2.9524430e-001 1.8358627e-002 1.5980827e-002 1.6928737e-003
2.2155000e-003 4.1567912e-001 -8.3713653e-002 -4.7499664e-002 -4.7499664e-002 -1.3121332e-001 2.8446581e-001 1.8483331e-002 1.5880371e-002 1.5646247e-003
2.2158000e-003 4.1009722e-001 -8.8445924e-002 -4.7930228e-002 -4.7930228e-002 -1.3637615e-001 2.7372106e-001 1.8606360e-002 1.5774236e-002 1.4352130e-003
2.2161000e-003 4.0447891e-001 -9.3144663e-002 -4.8321651e-002 -4.8321651e-002 -1.4146631e-001 2.6301259e-001 1.8727703e-002 1.5662462e-002 1.3047446e-003
2.2164000e-003 3.9882470e-001 -9.7808190e-002 -4.8673649e-002 -4.8673649e-002 -1.4648184e-001 2.5234286e-001 1.8847351e-002 1.5545092e-002 1.1733257e-003
2.2167000e-003 3.9313511e-001 -1.0243484e-001 -4.8985968e-002 -4.8985968e-002 -1.5142081e-001 2.4171430e-001 1.8965291e-002 1.5422170e-002 1.0410636e-003
2.2170000e-003 3.8741066e-001 -1.0702296e-001 -4.9258388e-002 -4.9258388e-002 -1.5628135e-001 2.3112931e-001 1.9081515e-002 1.5293743e-002 9.0806597e-004
2.2173000e-003 3.8165186e-001 -1.1157092e-001 -4.9490720e-002 -4.9490720e-002 -1.6106164e-001 2.2059021e-001 1.9196010e-002 1.5159858e-002 7.7444102e-004
2.2176000e-003 3.7585923e-001 -1.1607709e-001 -4.9682809e-002 -4.9682809e-002 -1.6575990e-001 2.1009932e-001 1.9308768e-002 1.5020565e-002 6.4029744e-004
2.2179000e-003 3.7003329e-001 -1.2053987e-001 -4.9834533e-002 -4.9834533e-002 -1.7037440e-001 1.9965889e-001 1.9419778e-002 1.4875917e-002 5.0574420e-004
2.2182000e-003 3.6417458e-001 -1.2495766e-001 -4.9945800e-002 -4.9945800e-002 -1.7490346e-001 1.8927113e-001 1.9529030e-002 1.4725968e-002 3.7089054e-004
2.2185000e-003 3.5828363e-001 -1.2932889e-001 -5.0016554e-002 -5.0016554e-002 -1.7934544e-001 1.7893819e-001 1.9636515e-002 1.4570773e-002 2.3584584e-004
2.2188000e-003 3.5236096e-001 -1.3365201e-001 -5.0046769e-002 -5.0046769e-002 -1.8369878e-001 1.6866219e-001 1.9742224e-002 1.4410391e-002 1.0071957e-004
2.2191000e-003 3.4640712e-001 -1.3792547e-001 -5.0036456e-002 -5.0036456e-002 -1.8796193e-001 1.5844519e-001 1.9846146e-002 1.4244880e-002 -3.4378863e-005
2.2194000e-003 3.4042264e-001 -1.4214776e-001 -4.9985654e-002 -4.9985654e-002 -1.9213341e-001 1.4828922e-001 1.9948273e-002 1.4074303e-002 -1.6934013e-004
2.2197000e-003 3.3440806e-001 -1.4631738e-001 -4.9894437e-002 -4.9894437e-002 -1.9621181e-001 1.3819624e-001 2.0048595e-002 1.3898722e-002 -3.0405511e-004
2.2200000e-003 3.2836393e-001 -1.5043284e-001 -4.9762913e-002 -4.9762913e-002 -2.0019575e-001 1.2816817e-001 2.0147104e-002 1.3718203e-002 -4.3841497e-004
2.2203000e-003 3.2229079e-001 -1.5449268e-001 -4.9591219e-002 -4.9591219e-002 -2.0408390e-001 1.1820689e-001 2.0243791e-002 1.3532812e-002 -5.7231127e-004
2.2206000e-003 3.1618919e-001 -1.5849547e-001 -4.9379529e-002 -4.9379529e-002 -2.0787500e-001 1.0831420e-001 2.0338648e-002 1.3342617e-002 -7.0563599e-004
2.2209000e-003 3.1005969e-001 -1.6243977e-001 -4.9128044e-002 -4.9128044e-002 -2.1156782e-001 9.8491876e-002 2.0431666e-002 1.3147689e-002 -8.3828171e-004
2.2212000e-003 3.0390284e-001 -1.6632420e-001 -4.8837002e-002 -4.8837002e-002 -2.1516121e-001 8.8741638e-002 2.0522837e-002 1.2948100e-002 -9.7014162e-004
2.2215000e-003 2.9771920e-001 -1.7014738e-001 -4.8506669e-002 -4.8506669e-002 -2.1865405e-001 7.9065148e-002 2.0612153e-002 1.2743923e-002 -1.1011096e-003
2.2218000e-003 2.9150932e-001 -1.7390795e-001 -4.8137345e-002 -4.8137345e-002 -2.2204530e-001 6.9464020e-002 2.0699605e-002 1.2535234e-002 -1.2310805e-003
2.2221000e-003 2.8527376e-001 -1.7760458e-001 -4.7729360e-002 -4.7729360e-002 -2.2533394e-001 5.9939816e-002 2.0785188e-002 1.2322108e-002 -1.3599497e-003
2.2224000e-003 2.7901309e-001 -1.8123597e-001 -4.7283075e-002 -4.7283075e-002 -2.2851905e-001 5.0494045e-002 2.0868891e-002 1.2104625e-002 -1.4876140e-003
2.2227000e-003 2.7272788e-001 -1.8480083e-001 -4.6798884e-002 -4.6798884e-002 -2.3159971e-001 4.1128164e-002 2.0950710e-002 1.1882864e-002 -1.6139710e-003
2.2230000e-003 2.6641869e-001 -1.8829790e-001 -4.6277208e-002 -4.6277208e-002 -2.3457511e-001 3.1843577e-002 2.1030635e-002 1.1656907e-002 -1.7389195e-003
2.2233000e-003 2.6008609e-001 -1.9172595e-001 -4.5718500e-002 -4.5718500e-002 -2.3744445e-001 2.2641636e-002 2.1108661e-002 1.1426836e-002 -1.8623594e-003
2.2236000e-003 2.5373066e-001 -1.9508377e-001 -4.5123243e-002 -4.5123243e-002 -2.4020702e-001 1.3523639e-002 2.1184780e-002 1.1192735e-002 -1.9841922e-003
2.2239000e-003 2.4735296e-001 -1.9837018e-001 -4.4491947e-002 -4.4491947e-002 -2.4286213e-001 4.4908321e-003 2.1258986e-002 1.0954691e-002 -2.1043204e-003
2.2242000e-003 2.4095358e-001 -2.0158402e-001 -4.3825152e-002 -4.3825152e-002 -2.4540917e-001 -4.4555921e-003 2.1331272e-002 1.0712790e-002 -2.2226483e-003
2.2245000e-003 2.3453309e-001 -2.0472415e-001 -4.3123428e-002 -4.3123428e-002 -2.4784758e-001 -1.3314494e-002 2.1401632e-002 1.0467121e-002 -2.3390816e-003
2.2248000e-003 2.2809207e-001 -2.0778949e-001 -4.2387369e-002 -4.2387369e-002 -2.5017686e-001 -2.2084786e-002 2.1470060e-002 1.0217774e-002 -2.4535275e-003
2.2251000e-003 2.2163111e-001 -2.1077894e-001 -4.1617601e-002 -4.1617601e-002 -2.5239654e-001 -3.0765434e-002 2.1536549e-002 9.9648390e-003 -2.5658950e-003
2.2254000e-003 2.1515078e-001 -2.1369146e-001 -4.0814772e-002 -4.0814772e-002 -2.5450623e-001 -3.9355456e-002 2.1601095e-002 9.7084092e-003 -2.6760949e-003
2.2257000e-003 2.0865167e-001 -2.1652603e-001 -3.9979560e-002 -3.9979560e-002 -2.5650560e-001 -4.7853925e-002 2.1663690e-002 9.4485780e-003 -2.7840397e-003
2.2260000e-003 2.0213437e-001 -2.1928167e-001 -3.9112667e-002 -3.9112667e-002 -2.5839433e-001 -5.6259963e-002 2.1724330e-002 9.1854400e-003 -2.8896439e-003
2.2263000e-003 1.9559947e-001 -2.2195739e-001 -3.8214820e-002 -3.8214820e-002 -2.6017221e-001 -6.4572746e-002 2.1783010e-002 8.9190911e-003 -2.9928239e-003
2.2266000e-003 1.8904755e-001 -2.2455228e-001 -3.7286771e-002 -3.7286771e-002 -2.6183905e-001 -7.2791502e-002 2.1839724e-002 8.6496284e-003 -3.0934982e-003
2.2269000e-003 1.8247921e-001 -2.2706543e-001 -3.6329294e-002 -3.6329294e-002 -2.6339472e-001 -8.0915511e-002 2.1894468e-002 8.3771499e-003 -3.1915873e-003
2.2272000e-003 1.7589504e-001 -2.2949595e-001 -3.5343190e-002 -3.5343190e-002 -2.6483914e-001 -8.8944105e-002 2.1947237e-002 8.1017547e-003 -3.2870139e-003
2.2275000e-003 1.6929563e-001 -2.3184302e-001 -3.4329279e-002 -3.4329279e-002 -2.6617230e-001 -9.6876664e-002 2.1998025e-002 7.8235431e-003 -3.3797030e-003
2.2278000e-003 1.6268158e-001 -2.3410580e-001 -3.3288405e-002 -3.3288405e-002 -2.6739421e-001 -1.0471262e-001 2.2046830e-002 7.5426161e-003 -3.4695817e-003
2.2281000e-003 1.5605349e-001 -2.3628352e-001 -3.2221431e-002 -3.2221431e-002 -2.6850496e-001 -1.1245147e-001 2.2093646e-002 7.2590759e-003 -3.5565795e-003
2.2284000e-003 1.4941195e-001 -2.3837543e-001 -3.1129242e-002 -3.1129242e-002 -2.6950467e-001 -1.2009273e-001 2.2138470e-002 6.9730254e-003 -3.6406285e-003
2.2287000e-003 1.4275756e-001 -2.4038080e-001 -3.0012744e-002 -3.0012744e-002 -2.7039355e-001 -1.2763599e-001 2.2181297e-002 6.6845684e-003 -3.7216629e-003
2.2290000e-003 1.3609092e-001 -2.4229895e-001 -2.8872858e-002 -2.8872858e-002 -2.7117180e-001 -1.3508088e-001 2.2222124e-002 6.3938097e-003 -3.7996196e-003
2.2293000e-003 1.2941264e-001 -2.4412920e-001 -2.7710526e-002 -2.7710526e-002 -2.7183973e-001 -1.4242709e-001 2.2260948e-002 6.1008547e-003 -3.8744380e-003
2.2296000e-003 1.2272331e-001 -2.4587094e-001 -2.6526708e-002 -2.6526708e-002 -2.7239765e-001 -1.4967434e-001 2.2297765e-002 5.8058095e-003 -3.9460602e-003
2.2299000e-003 1.1602354e-001 -2.4752358e-001 -2.5322379e-002 -2.5322379e-002 -2.7284596e-001 -1.5682242e-001 2.2332572e-002 5.5087812e-003 -4.0144306e-003
2.2302000e-003 1.0931393e-001 -2.4908654e-001 -2.4098530e-002 -2.4098530e-002 -2.7318507e-001 -1.6387115e-001 2.2365366e-002 5.2098774e-003 -4.0794966e-003
2.2305000e-003 1.0259508e-001 -2.5055930e-001 -2.2856168e-002 -2.2856168e-002 -2.7341547e-001 -1.7082039e-001 2.2396145e-002 4.9092062e-003 -4.1412083e-003
2.2308000e-003 9.5867612e-002 -2.5194137e-001 -2.1596312e-002 -2.1596312e-002 -2.7353768e-001 -1.7767007e-001 2.2424905e-002 4.6068766e-003 -4.1995183e-003
2.2311000e-003 8.9132118e-002 -2.5323227e-001 -2.0319997e-002 -2.0319997e-002 -2.7355226e-001 -1.8442015e-001 2.2451645e-002 4.3029978e-003 -4.2543823e-003
2.2314000e-003 8.2389210e-002 -2.5443157e-001 -1.9028270e-002 -1.9028270e-002 -2.7345984e-001 -1.9107063e-001 2.2476361e-002 3.9976800e-003 -4.3057586e-003
2.2317000e-003 7.5639494e-002 -2.5553888e-001 -1.7722187e-002 -1.7722187e-002 -2.7326107e-001 -1.9762157e-001 2.2499053e-002 3.6910333e-003 -4.3536085e-003
2.2320000e-003 6.8883579e-002 -2.5655383e-001 -1.6402818e-002 -1.6402818e-002 -2.7295665e-001 -2.0407307e-001 2.2519718e-002 3.3831687e-003 -4.3978961e-003
2.2323000e-003 6.2122072e-002 -2.5747609e-001 -1.5071242e-002 -1.5071242e-002 -2.7254733e-001 -2.1042526e-001 2.2538355e-002 3.0741974e-003 -4.4385885e-003
2.2326000e-003 5.5355584e-002 -2.5830536e-001 -1.3728545e-002 -1.3728545e-002 -2.7203390e-001 -2.1667832e-001 2.2554962e-002 2.7642310e-003 -4.4756556e-003
2.2329000e-003 4.8584723e-002 -2.5904137e-001 -1.2375824e-002 -1.2375824e-002 -2.7141720e-001 -2.2283248e-001 2.2569537e-002 2.4533813e-003 -4.5090703e-003
2.2332000e-003 4.1810099e-002 -2.5968390e-001 -1.1014182e-002 -1.1014182e-002 -2.7069808e-001 -2.2888799e-001 2.2582080e-002 2.1417606e-003 -4.5388086e-003
2.2335000e-003 3.5032322e-002 -2.6023275e-001 -9.6447268e-003 -9.6447268e-003 -2.6987747e-001 -2.3484515e-001 2.2592590e-002 1.8294813e-003 -4.5648493e-003
2.2338000e-003 2.8252002e-002 -2.6068774e-001 -8.2685745e-003 -8.2685745e-003 -2.6895632e-001 -2.4070432e-001 2.2601065e-002 1.5166561e-003 -4.5871745e-003
2.2341000e-003 2.1469750e-002 -2.6104876e-001 -6.8868438e-003 -6.8868438e-003 -2.6793561e-001 -2.4646586e-001 2.2607506e-002 1.2033975e-003 -4.6057690e-003
2.2344000e-003 1.4686177e-002 -2.6131571e-001 -5.5006575e-003 -5.5006575e-003 -2.6681637e-001 -2.5213019e-001 2.2611912e-002 8.8981869e-004 -4.6206207e-003
2.2347000e-003 7.9018918e-003 -2.6148852e-001 -4.1111413e-003 -4.1111413e-003 -2.6559966e-001 -2.5769777e-001 2.2614283e-002 5.7603247e-004 -4.6317208e-003
2.2350000e-003 1.1175064e-003 -2.6156716e-001 -2.7194223e-003 -2.7194223e-003 -2.6428659e-001 -2.6316908e-001 2.2614618e-002 2.6215187e-004 -4.6390633e-003
2.2353000e-003 -5.6663690e-003 -2.6155165e-001 -1.3266288e-003 -1.3266288e-003 -2.6287828e-001 -2.6854465e-001 2.2612918e-002 -5.1710110e-005 -4.6426452e-003
2.2356000e-003 -1.2449124e-002 -2.6144202e-001 6.6111239e-005 6.6111239e-005 -2.6137591e-001 -2.7382503e-001 2.2609183e-002 -3.6544053e-004 -4.6424667e-003
2.2359000e-003 -1.9230148e-002 -2.6123834e-001 1.4576705e-003 1.4576705e-003 -2.5978067e-001 -2.7901082e-001 2.2603414e-002 -6.7892654e-004 -4.6385310e-003
2.2362000e-003 -2.6008832e-002 -2.6094072e-001 2.8469238e-003 2.8469238e-003 -2.5809380e-001 -2.8410263e-001 2.2595612e-002 -9.9205541e-004 -4.6308443e-003
2.2365000e-003 -3.2784565e-002 -2.6054931e-001 4.2327486e-003 4.2327486e-003 -2.5631656e-001 -2.8910113e-001 2.2585776e-002 -1.3047146e-003 -4.6194158e-003
2.2368000e-003 -3.9556737e-002 -2.6006427e-001 5.6140259e-003 5.6140259e-003 -2.5445025e-001 -2.9400698e-001 2.2573909e-002 -1.6167917e-003 -4.6042580e-003
2.2371000e-003 -4.6324741e-002 -2.5948582e-001 6.9896417e-003 6.9896417e-003 -2.5249618e-001 -2.9882092e-001 2.2560012e-002 -1.9281747e-003 -4.5853859e-003
2.2374000e-003 -5.3087966e-002 -2.5881419e-001 8.3584871e-003 8.3584871e-003 -2.5045571e-001 -3.0354367e-001 2.2544085e-002 -2.2387517e-003 -4.5628180e-003
2.2377000e-003 -5.9845806e-002 -2.5804967e-001 9.7194598e-003 9.7194598e-003 -2.4833021e-001 -3.0817602e-001 2.2526132e-002 -2.5484113e-003 -4.5365755e-003
2.2380000e-003 -6.6597652e-002 -2.5719256e-001 1.1071465e-002 1.1071465e-002 -2.4612109e-001 -3.1271874e-001 2.2506152e-002 -2.8570424e-003 -4.5066825e-003
2.2383000e-003 -7.3342896e-002 -2.5624320e-001 1.2413414e-002 1.2413414e-002 -2.4382978e-001 -3.1717268e-001 2.2484149e-002 -3.1645342e-003 -4.4731663e-003
2.2386000e-003 -8.0080934e-002 -2.5520196e-001 1.3744231e-002 1.3744231e-002 -2.4145773e-001 -3.2153867e-001 2.2460125e-002 -3.4707766e-003 -4.4360569e-003
2.2389000e-003 -8.6811158e-002 -2.5406927e-001 1.5062848e-002 1.5062848e-002 -2.3900642e-001 -3.2581758e-001 2.2434082e-002 -3.7756597e-003 -4.3953872e-003
2.2392000e-003 -9.3532965e-002 -2.5284554e-001 1.6368206e-002 1.6368206e-002 -2.3647734e-001 -3.3001030e-001 2.2406022e-002 -4.0790744e-003 -4.3511930e-003
2.2395000e-003 -1.0024575e-001 -2.5153127e-001 1.7659259e-002 1.7659259e-002 -2.3387201e-001 -3.3411776e-001 2.2375948e-002 -4.3809119e-003 -4.3035130e-003
2.2398000e-003 -1.0694891e-001 -2.5012695e-001 1.8934976e-002 1.8934976e-002 -2.3119198e-001 -3.3814088e-001 2.2343864e-002 -4.6810642e-003 -4.2523886e-003
2.2401000e-003 -1.1364184e-001 -2.4863312e-001 2.0194335e-002 2.0194335e-002 -2.2843879e-001 -3.4208063e-001 2.2309771e-002 -4.9794240e-003 -4.1978639e-003
2.2404000e-003 -1.2032394e-001 -2.4705036e-001 2.1436331e-002 2.1436331e-002 -2.2561403e-001 -3.4593797e-001 2.2273674e-002 -5.2758844e-003 -4.1399858e-003
2.2407000e-003 -1.2699461e-001 -2.4537926e-001 2.2659972e-002 2.2659972e-002 -2.2271928e-001 -3.4971390e-001 2.2235575e-002 -5.5703395e-003 -4.0788039e-003
2.2410000e-003 -1.3365326e-001 -2.4362045e-001 2.3864283e-002 2.3864283e-002 -2.1975617e-001 -3.5340943e-001 2.2195479e-002 -5.8626841e-003 -4.0143703e-003
2.2413000e-003 -1.4029928e-001 -2.4177461e-001 2.5048305e-002 2.5048305e-002 -2.1672630e-001 -3.5702558e-001 2.2153390e-002 -6.1528136e-003 -3.9467399e-003
2.2416000e-003 -1.4693207e-001 -2.3984242e-001 2.6211096e-002 2.6211096e-002 -2.1363132e-001 -3.6056339e-001 2.2109310e-002 -6.4406245e-003 -3.8759699e-003
2.2419000e-003 -1.5355104e-001 -2.3782462e-001 2.7351732e-002 2.7351732e-002 -2.1047288e-001 -3.6402393e-001 2.2063245e-002 -6.7260140e-003 -3.8021203e-003
2.2422000e-003 -1.6015560e-001 -2.3572195e-001 2.8469308e-002 2.8469308e-002 -2.0725264e-001 -3.6740825e-001 2.2015198e-002 -7.0088804e-003 -3.7252531e-003
2.2425000e-003 -1.6674515e-001 -2.3353522e-001 2.9562938e-002 2.9562938e-002 -2.0397228e-001 -3.7071743e-001 2.1965174e-002 -7.2891226e-003 -3.6454332e-003
2.2428000e-003 -1.7331911e-001 -2.3126522e-001 3.0631756e-002 3.0631756e-002 -2.0063347e-001 -3.7395257e-001 2.1913179e-002 -7.5666409e-003 -3.5627274e-003
2.2431000e-003 -1.7987687e-001 -2.2891282e-001 3.1674918e-002 3.1674918e-002 -1.9723790e-001 -3.7711478e-001 2.1859216e-002 -7.8413363e-003 -3.4772052e-003
2.2434000e-003 -1.8641786e-001 -2.2647889e-001 3.2691599e-002 3.2691599e-002 -1.9378729e-001 -3.8020515e-001 2.1803290e-002 -8.1131110e-003 -3.3889378e-003
2.2437000e-003 -1.9294148e-001 -2.2396433e-001 3.3680999e-002 3.3680999e-002 -1.9028333e-001 -3.8322481e-001 2.1745408e-002 -8.3818681e-003 -3.2979992e-003
2.2440000e-003 -1.9944715e-001 -2.2137007e-001 3.4642338e-002 3.4642338e-002 -1.8672774e-001 -3.8617489e-001 2.1685574e-002 -8.6475122e-003 -3.2044648e-003
2.2443000e-003 -2.0593429e-001 -2.1869709e-001 3.5574862e-002 3.5574862e-002 -1.8312223e-001 -3.8905652e-001 2.1623793e-002 -8.9099487e-003 -3.1084127e-003
2.2446000e-003 -2.1240231e-001 -2.1594636e-001 3.6477839e-002 3.6477839e-002 -1.7946853e-001 -3.9187084e-001 2.1560073e-002 -9.1690844e-003 -3.0099225e-003
2.2449000e-003 -2.1885064e-001 -2.1311892e-001 3.7350562e-002 3.7350562e-002 -1.7576835e-001 -3.9461899e-001 2.1494418e-002 -9.4248271e-003 -2.9090760e-003
2.2452000e-003 -2.2527869e-001 -2.1021579e-001 3.8192349e-002 3.8192349e-002 -1.7202344e-001 -3.9730213e-001 2.1426834e-002 -9.6770860e-003 -2.8059567e-003
2.2455000e-003 -2.3168589e-001 -2.0723806e-001 3.9002544e-002 3.9002544e-002 -1.6823552e-001 -3.9992140e-001 2.1357328e-002 -9.9257717e-003 -2.7006498e-003
2.2458000e-003 -2.3807166e-001 -2.0418682e-001 3.9780517e-002 3.9780517e-002 -1.6440630e-001 -4.0247796e-001 2.1285907e-002 -1.0170796e-002 -2.5932424e-003
2.2461000e-003 -2.4443543e-001 -2.0106320e-001 4.0525663e-002 4.0525663e-002 -1.6053754e-001 -4.0497297e-001 2.1212576e-002 -1.0412072e-002 -2.4838231e-003
2.2464000e-003 -2.5077663e-001 -1.9786834e-001 4.1237408e-002 4.1237408e-002 -1.5663094e-001 -4.0740757e-001 2.1137343e-002 -1.0649514e-002 -2.3724821e-003
2.2467000e-003 -2.5709470e-001 -1.9460343e-001 4.1915201e-002 4.1915201e-002 -1.5268823e-001 -4.0978293e-001 2.1060215e-002 -1.0883038e-002 -2.2593111e-003
2.2470000e-003 -2.6338906e-001 -1.9126967e-001 4.2558522e-002 4.2558522e-002 -1.4871114e-001 -4.1210020e-001 2.0981198e-002 -1.1112561e-002 -2.1444031e-003
2.2473000e-003 -2.6965915e-001 -1.8786826e-001 4.3166878e-002 4.3166878e-002 -1.4470139e-001 -4.1436053e-001 2.0900300e-002 -1.1338003e-002 -2.0278525e-003
2.2476000e-003 -2.7590441e-001 -1.8440048e-001 4.3739805e-002 4.3739805e-002 -1.4066067e-001 -4.1656508e-001 2.0817529e-002 -1.1559284e-002 -1.9097550e-003
2.2479000e-003 -2.8212427e-001 -1.8086758e-001 4.4276867e-002 4.4276867e-002 -1.3659071e-001 -4.1871499e-001 2.0732892e-002 -1.1776325e-002 -1.7902075e-003
2.2482000e-003 -2.8831819e-001 -1.7727087e-001 4.4777659e-002 4.4777659e-002 -1.3249321e-001 -4.2081140e-001 2.0646396e-002 -1.1989050e-002 -1.6693078e-003
