t 1 2 3 4 5 6 7 8 9 10 jV0700 
0.01164 3.9995 4.999 4.9995 0.000999625 0.000499875 5 5 5 6.56246e-16 0 0
0.01167 3.9995 4.999 4.9995 0.000999625 0.000499875 5 5 5 4.37206e-19 0 0
0.0117 3.9995 4.999 4.9995 0.000999625 0.000499875 5 5 5 2.91276e-22 0 0
0.01173 3.9995 4.999 4.9995 0.000999625 0.000499875 5 5 5 1.94055e-25 0 0
0.01176 3.9995 4.999 4.9995 0.000999625 0.000499875 5 5 5 1.29284e-28 0 0
0.01179 3.9995 4.999 4.9995 0.000999625 0.000499875 5 5 5 8.61317e-32 0 0
0.01182 3.9995 4.999 4.9995 0.000999625 0.000499875 5 5 5 5.73829e-35 0 0
0.01185 3.9995 4.999 4.9995 0.000999625 0.000499875 5 5 5 3.82298e-38 0 0
0.01188 3.9995 4.999 4.9995 0.000999625 0.000499875 5 5 5 2.54695e-41 0 0
0.01191 3.9995 4.999 4.9995 0.000999625 0.000499875 5 5 5 1.69684e-44 0 0
0.01194 3.9995 4.999 4.9995 0.000999625 0.000499875 5 5 5 1.13047e-47 0 0
0.01197 3.9995 4.999 4.9995 0.000999625 0.000499875 5 5 5 7.53146e-51 0 0
0.012 3.9995 4.999 4.9995 0.000999625 0.000499875 5 5 5 5.01763e-54 0 0
0.01203 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 3.34286e-57 0 0
0.01206 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 2.22709e-60 0 0
0.01209 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 1.48373e-63 0 0
0.01212 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 9.88497e-67 0 0
0.01215 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 6.58559e-70 0 0
0.01218 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 4.38747e-73 0 0
0.01221 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 2.92303e-76 0 0
0.01224 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 1.94739e-79 0 0
0.01227 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 1.29739e-82 0 0
0.0123 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 8.64353e-86 0 0
0.01233 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 5.75852e-89 0 0
0.01236 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 3.83645e-92 0 0
0.01239 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 2.55593e-95 0 0
0.01242 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 1.70282e-98 0 0
0.01245 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 1.13446e-101 0 0
0.01248 3.9995 4.999 4.9995 0.000999625 0.000499875 5 0 5 7.558e-105 0 0
0.01251 4.33303 4.99933 4.99967 0.00108299 4.99992 0.00333111 5 5 5.03531e-108 0 0
0.01254 4.33303 4.99933 4.99967 0.00108299 4.99992 2.21926e-06 5 5 3.35464e-111 0 0
0.01257 4.33303 4.99933 4.99967 0.00108299 4.99992 1.47852e-09 5 5 2.23494e-114 0 0
0.0126 4.33303 4.99933 4.99967 0.00108299 4.99992 9.85025e-13 5 5 1.48896e-117 0 0
0.01263 4.33303 4.99933 4.99967 0.00108299 4.99992 6.56246e-16 5 5 9.91982e-121 0 0
0.01266 4.33303 4.99933 4.99967 0.00108299 4.99992 4.37206e-19 5 5 6.60881e-124 0 0
0.01269 4.33303 4.99933 4.99967 0.00108299 4.99992 2.91276e-22 5 5 4.40294e-127 0 0
0.01272 4.33303 4.99933 4.99967 0.00108299 4.99992 1.94055e-25 5 5 2.93333e-130 0 0
0.01275 4.33303 4.99933 4.99967 0.00108299 4.99992 1.29284e-28 5 5 1.95425e-133 0 0
0.01278 4.33303 4.99933 4.99967 0.00108299 4.99992 8.61317e-32 5 5 1.30197e-136 0 0
0.01281 4.33303 4.99933 4.99967 0.00108299 4.99992 5.73829e-35 5 5 8.674e-140 0 0
0.01284 4.33303 4.99933 4.99967 0.00108299 4.99992 3.82298e-38 5 5 5.77882e-143 0 0
0.01287 4.33303 4.99933 4.99967 0.00108299 4.99992 2.54695e-41 5 5 3.84998e-146 0 0
0.0129 4.33303 4.99933 4.99967 0.00108299 4.99992 1.69684e-44 5 5 2.56494e-149 0 0
0.01293 4.33303 4.99933 4.99967 0.00108299 4.99992 1.13047e-47 5 5 1.70882e-152 0 0
0.01296 4.33303 4.99933 4.99967 0.00108299 4.99992 7.53146e-51 5 5 1.13846e-155 0 0
0.01299 4.33303 4.99933 4.99967 0.00108299 4.99992 5.01763e-54 5 5 7.58465e-159 0 0
0.01302 4.33303 4.99933 4.99967 0.00108299 4.99992 3.34286e-57 0 5 5.05306e-162 0 0
0.01305 4.33303 4.99933 4.99967 0.00108299 4.99992 2.22709e-60 0 5 3.36646e-165 0 0
0.01308 4.33303 4.99933 4.99967 0.00108299 4.99992 1.48373e-63 0 5 2.24281e-168 0 0
0.01311 4.33303 4.99933 4.99967 0.00108299 4.99992 9.88497e-67 0 5 1.49421e-171 0 0
0.01314 4.33303 4.99933 4.99967 0.00108299 4.99992 6.58559e-70 0 5 9.95479e-175 0 0
0.01317 4.33303 4.99933 4.99967 0.00108299 4.99992 4.38747e-73 0 5 6.6321e-178 0 0
0.0132 4.33303 4.99933 4.99967 0.00108299 4.99992 2.92303e-76 0 5 4.41846e-181 0 0
0.01323 4.33303 4.99933 4.99967 0.00108299 4.99992 1.94739e-79 0 5 2.94367e-184 0 0
0.01326 4.33303 4.99933 4.99967 0.00108299 4.99992 1.29739e-82 0 5 1.96114e-187 0 0
0.01329 4.33303 4.99933 4.99967 0.00108299 4.99992 8.64353e-86 0 5 1.30656e-190 0 0
0.01332 4.33303 4.99933 4.99967 0.00108299 4.99992 5.75852e-89 0 5 8.70458e-194 0 0
0.01335 4.33303 4.99933 4.99967 0.00108299 4.99992 3.83645e-92 0 5 5.79919e-197 0 0
0.01338 4.33303 4.99933 4.99967 0.00108299 4.99992 2.55593e-95 0 5 3.86355e-200 0 0
0.01341 4.33303 4.99933 4.99967 0.00108299 4.99992 1.70282e-98 0 5 2.57398e-203 0 0
0.01344 4.33303 4.99933 4.99967 0.00108299 4.99992 1.13446e-101 0 5 1.71485e-206 0 0
0.01347 4.33303 4.99933 4.99967 0.00108299 4.99992 7.558e-105 0 5 1.14247e-209 0 0
0.0135 4.33303 4.99933 4.99967 0.00108299 4.99992 5.03531e-108 2.92735e-07 5 7.61138e-213 0 0
0.01353 4.66647 4.99967 4.99983 4.99992 0.000583236 4.99667 5 0.00333111 5.07088e-216 0 0
0.01356 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 2.21926e-06 3.37833e-219 0 0
0.01359 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 1.47852e-09 2.25072e-222 0 0
0.01362 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 9.85025e-13 1.49948e-225 0 0
0.01365 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 6.56246e-16 9.98988e-229 0 0
0.01368 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 4.37206e-19 6.65548e-232 0 0
0.01371 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 2.91276e-22 4.43403e-235 0 0
0.01374 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 1.94055e-25 2.95405e-238 0 0
0.01377 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 1.29284e-28 1.96806e-241 0 0
0.0138 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 8.61317e-32 1.31116e-244 0 0
0.01383 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 5.73829e-35 8.73526e-248 0 0
0.01386 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 3.82298e-38 5.81963e-251 0 0
0.01389 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 2.54695e-41 3.87717e-254 0 0
0.01392 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 1.69684e-44 2.58306e-257 0 0
0.01395 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 1.13047e-47 1.72089e-260 0 0
0.01398 4.66647 4.99967 4.99983 4.99992 0.000583236 5 5 7.53146e-51 1.1465e-263 0 0
0.01401 4.66647 4.99967 4.99983 4.99992 0.000583236 5 0 5.01763e-54 7.63821e-267 0 0
0.01404 4.66647 4.99967 4.99983 4.99992 0.000583236 5 0 3.34286e-57 5.08875e-270 0 0
0.01407 4.66647 4.99967 4.99983 4.99992 0.000583236 5 0 2.22709e-60 3.39024e-273 0 0
0.0141 4.66647 4.99967 4.99983 4.99992 0.000583236 5 0 1.48373e-63 2.25865e-276 0 0
0.01413 4.66647 4.99967 4.99983 4.99992 0.000583236 5 0 9.88497e-67 1.50477e-279 0 0
0.01416 4.66647 4.99967 4.99983 4.99992 0.000583236 5 0 6.58559e-70 1.00251e-282 0 0
0.01419 4.66647 4.99967 4.99983 4.99992 0.000583236 5 0 4.38747e-73 6.67894e-286 0 0
0.01422 4.66647 4.99967 4.99983 4.99992 0.000583236 5 0 2.92303e-76 4.44966e-289 0 0
0.01425 4.66647 4.99967 4.99983 4.99992 0.000583236 5 0 1.94739e-79 2.96446e-292 0 0
0.01428 4.66647 4.99967 4.99983 4.99992 0.000583236 5 0 1.29739e-82 1.97499e-295 0 0
0.01431 4.66647 4.99967 4.99983 4.99992 0.000583236 5 0 8.64353e-86 1.31579e-298 0 0
0.01434 4.66647 4.99967 4.99983 4.99992 0.000583236 5 0 5.75852e-89 8.76606e-302 0 0
0.01437 4.66647 4.99967 4.99983 4.99992 0.000583236 5 0 3.83645e-92 5.84014e-305 0 0
0.0144 4.66647 4.99967 4.99983 4.99992 0.000583236 5 0 2.55593e-95 3.89084e-308 0 0
0.01443 4.66647 4.99967 4.99983 4.99992 0.000583236 5 0 1.70282e-98 2.59216e-311 0 0
0.01446 4.66647 4.99967 4.99983 4.99992 0.000583236 5 0 1.13446e-101 1.72696e-314 0 0
0.01449 4.66647 4.99967 4.99983 4.99992 0.000583236 5 0 7.558e-105 1.15041e-317 0 0
0.01452 5 5 5 5 5 0.00333111 5 5.03531e-108 9.87637e-321 0 0
0.01455 5 5 5 5 5 2.21926e-06 5 3.35464e-111 0 0 0
0.01458 5 5 5 5 5 1.47852e-09 5 2.23494e-114 0 0 0
0.01461 5 5 5 5 5 9.85025e-13 5 1.48896e-117 0 0 0
0.01464 5 5 5 5 5 6.56246e-16 5 9.91982e-121 0 0 0
0.01467 5 5 5 5 5 4.37206e-19 5 6.60881e-124 0 0 0
0.0147 5 5 5 5 5 2.91276e-22 5 4.40294e-127 0 0 0
0.01473 5 5 5 5 5 1.94055e-25 5 2.93333e-130 0 0 0
0.01476 5 5 5 5 5 1.29284e-28 5 1.95425e-133 0 0 0
0.01479 5 5 5 5 5 8.61317e-32 5 1.30197e-136 0 0 0
0.01482 5 5 5 5 5 5.73829e-35 5 8.674e-140 0 0 0
0.01485 5 5 5 5 5 3.82298e-38 5 5.77882e-143 0 0 0
0.01488 5 5 5 5 5 2.54695e-41 5 3.84998e-146 0 0 0
0.01491 5 5 5 5 5 1.69684e-44 5 2.56494e-149 0 0 0
0.01494 5 5 5 5 5 1.13047e-47 5 1.70882e-152 0 0 0
0.01497 5 5 5 5 5 7.53146e-51 5 1.13846e-155 0 0 0
0.015 5 5 5 5 5 5.01763e-54 5 7.58465e-159 0 0 0
0.01503 5 5 5 5 5 3.34286e-57 0 5.05306e-162 0 0 0
0.01506 5 5 5 5 5 2.22709e-60 0 3.36646e-165 0 0 0
0.01509 5 5 5 5 5 1.48373e-63 0 2.24281e-168 0 0 0
0.01512 5 5 5 5 5 9.88497e-67 0 1.49421e-171 0 0 0
0.01515 5 5 5 5 5 6.58559e-70 0 9.95479e-175 0 0 0
0.01518 5 5 5 5 5 4.38747e-73 0 6.6321e-178 0 0 0
0.01521 5 5 5 5 5 2.92303e-76 0 4.41846e-181 0 0 0
0.01524 5 5 5 5 5 1.94739e-79 0 2.94367e-184 0 0 0
0.01527 5 5 5 5 5 1.29739e-82 0 1.96114e-187 0 0 0
0.0153 5 5 5 5 5 8.64353e-86 0 1.30656e-190 0 0 0
0.01533 5 5 5 5 5 5.75852e-89 0 8.70458e-194 0 0 0
0.01536 5 5 5 5 5 3.83645e-92 0 5.79919e-197 0 0 0
0.01539 5 5 5 5 5 2.55593e-95 0 3.86355e-200 0 0 0
0.01542 5 5 5 5 5 1.70282e-98 0 2.57398e-203 0 0 0
0.01545 5 5 5 5 5 1.13446e-101 0 1.71485e-206 0 0 0
0.01548 5 5 5 5 5 7.558e-105 0 1.14247e-209 0 0 0
0.01551 0 0 0 0 0 4.99667 5 4.99667 4.99667 4.99667 0
0.01554 0 0 0 0 0 5 5 5 5 5 0
0.01557 0 0 0 0 0 5 5 5 5 5 0
0.0156 0 0 0 0 0 5 5 5 5 5 0
0.01563 0 0 0 0 0 5 5 5 5 5 0
0.01566 0 0 0 0 0 5 5 5 5 5 0
0.01569 0 0 0 0 0 5 5 5 5 5 0
0.01572 0 0 0 0 0 5 5 5 5 5 0
0.01575 0 0 0 0 0 5 5 5 5 5 0
0.01578 0 0 0 0 0 5 5 5 5 5 0
0.01581 0 0 0 0 0 5 5 5 5 5 0
0.01584 0 0 0 0 0 5 5 5 5 5 0
0.01587 0 0 0 0 0 5 5 5 5 5 0
0.0159 0 0 0 0 0 5 5 5 5 5 0
0.01593 0 0 0 0 0 5 5 5 5 5 0
0.01596 0 0 0 0 0 5 5 5 5 5 0
0.01599 0 0 0 0 0 5 5 5 5 5 0
0.01602 0 0 0 0 0 5 0 5 5 5 0
0.01605 0 0 0 0 0 5 0 5 5 5 0
0.01608 0 0 0 0 0 5 0 5 5 5 0
0.01611 0 0 0 0 0 5 0 5 5 5 0
0.01614 0 0 0 0 0 5 0 5 5 5 0
0.01617 0 0 0 0 0 5 0 5 5 5 0
0.0162 0 0 0 0 0 5 0 5 5 5 0
0.01623 0 0 0 0 0 5 0 5 5 5 0
0.01626 0 0 0 0 0 5 0 5 5 5 0
0.01629 0 0 0 0 0 5 0 5 5 5 0
0.01632 0 0 0 0 0 5 0 5 5 5 0
0.01635 0 0 0 0 0 5 0 5 5 5 0
0.01638 0 0 0 0 0 5 0 5 5 5 0
0.01641 0 0 0 0 0 5 0 5 5 5 0
0.01644 0 0 0 0 0 5 0 5 5 5 0
0.01647 0 0 0 0 0 5 0 5 5 5 0
0.0165 0 0 0 0 0 5 2.97071e-07 5 5 5 0
0.01653 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 0.00333111 5 5 5 5 0
0.01656 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 2.21926e-06 5 5 5 5 0
0.01659 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 1.47852e-09 5 5 5 5 0
0.01662 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 9.85025e-13 5 5 5 5 0
0.01665 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 6.56246e-16 5 5 5 5 0
0.01668 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 4.37206e-19 5 5 5 5 0
0.01671 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 2.91276e-22 5 5 5 5 0
0.01674 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 1.94055e-25 5 5 5 5 0
0.01677 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 1.29284e-28 5 5 5 5 0
0.0168 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 8.61317e-32 5 5 5 5 0
0.01683 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 5.73829e-35 5 5 5 5 0
0.01686 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 3.82298e-38 5 5 5 5 0
0.01689 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 2.54695e-41 5 5 5 5 0
0.01692 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 1.69684e-44 5 5 5 5 0
0.01695 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 1.13047e-47 5 5 5 5 0
0.01698 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 7.53146e-51 5 5 5 5 0
0.01701 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 5.01763e-54 0 5 5 5 0
0.01704 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 3.34286e-57 0 5 5 5 0
0.01707 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 2.22709e-60 0 5 5 5 0
0.0171 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 1.48373e-63 0 5 5 5 0
0.01713 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 9.88497e-67 0 5 5 5 0
0.01716 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 6.58559e-70 0 5 5 5 0
0.01719 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 4.38747e-73 0 5 5 5 0
0.01722 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 2.92303e-76 0 5 5 5 0
0.01725 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 1.94739e-79 0 5 5 5 0
0.01728 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 1.29739e-82 0 5 5 5 0
0.01731 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 8.64353e-86 0 5 5 5 0
0.01734 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 5.75852e-89 0 5 5 5 0
0.01737 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 3.83645e-92 0 5 5 5 0
0.0174 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 2.55593e-95 0 5 5 5 0
0.01743 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 1.70282e-98 0 5 5 5 0
0.01746 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 1.13446e-101 0 5 5 5 0
0.01749 0.333528 0.000333195 0.000166681 8.33611e-05 4.99942 7.558e-105 0 5 5 5 0
0.01752 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 4.99667 5 0.00333111 5 5 0
0.01755 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 5 2.21926e-06 5 5 0
0.01758 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 5 1.47852e-09 5 5 0
0.01761 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 5 9.85025e-13 5 5 0
0.01764 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 5 6.56246e-16 5 5 0
0.01767 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 5 4.37206e-19 5 5 0
0.0177 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 5 2.91276e-22 5 5 0
0.01773 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 5 1.94055e-25 5 5 0
0.01776 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 5 1.29284e-28 5 5 0
0.01779 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 5 8.61317e-32 5 5 0
0.01782 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 5 5.73829e-35 5 5 0
0.01785 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 5 3.82298e-38 5 5 0
0.01788 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 5 2.54695e-41 5 5 0
0.01791 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 5 1.69684e-44 5 5 0
0.01794 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 5 1.13047e-47 5 5 0
0.01797 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 5 7.53146e-51 5 5 0
0.018 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 5 5.01763e-54 5 5 0
0.01803 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 0 3.34286e-57 5 5 0
0.01806 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 0 2.22709e-60 5 5 0
0.01809 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 0 1.48373e-63 5 5 0
0.01812 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 0 9.88497e-67 5 5 0
0.01815 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 0 6.58559e-70 5 5 0
0.01818 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 0 4.38747e-73 5 5 0
0.01821 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 0 2.92303e-76 5 5 0
0.01824 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 0 1.94739e-79 5 5 0
0.01827 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 0 1.29739e-82 5 5 0
0.0183 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 0 8.64353e-86 5 5 0
0.01833 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 0 5.75852e-89 5 5 0
0.01836 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 0 3.83645e-92 5 5 0
0.01839 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 0 2.55593e-95 5 5 0
0.01842 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 0 1.70282e-98 5 5 0
0.01845 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 0 1.13446e-101 5 5 0
0.01848 0.666972 0.000666306 0.000333319 4.99892 8.33611e-05 5 0 7.558e-105 5 5 0
0.01851 1.0005 0.0009995 0.0005 4.999 4.9995 0.00333111 5 5.03531e-108 5 5 0
0.01854 1.0005 0.0009995 0.0005 4.999 4.9995 2.21926e-06 5 3.35464e-111 5 5 0
0.01857 1.0005 0.0009995 0.0005 4.999 4.9995 1.47852e-09 5 2.23494e-114 5 5 0
0.0186 1.0005 0.0009995 0.0005 4.999 4.9995 9.85025e-13 5 1.48896e-117 5 5 0
0.01863 1.0005 0.0009995 0.0005 4.999 4.9995 6.56246e-16 5 9.91982e-121 5 5 0
0.01866 1.0005 0.0009995 0.0005 4.999 4.9995 4.37206e-19 5 6.60881e-124 5 5 0
0.01869 1.0005 0.0009995 0.0005 4.999 4.9995 2.91276e-22 5 4.40294e-127 5 5 0
0.01872 1.0005 0.0009995 0.0005 4.999 4.9995 1.94055e-25 5 2.93333e-130 5 5 0
0.01875 1.0005 0.0009995 0.0005 4.999 4.9995 1.29284e-28 5 1.95425e-133 5 5 0
0.01878 1.0005 0.0009995 0.0005 4.999 4.9995 8.61317e-32 5 1.30197e-136 5 5 0
0.01881 1.0005 0.0009995 0.0005 4.999 4.9995 5.73829e-35 5 8.674e-140 5 5 0
0.01884 1.0005 0.0009995 0.0005 4.999 4.9995 3.82298e-38 5 5.77882e-143 5 5 0
0.01887 1.0005 0.0009995 0.0005 4.999 4.9995 2.54695e-41 5 3.84998e-146 5 5 0
0.0189 1.0005 0.0009995 0.0005 4.999 4.9995 1.69684e-44 5 2.56494e-149 5 5 0
0.01893 1.0005 0.0009995 0.0005 4.999 4.9995 1.13047e-47 5 1.70882e-152 5 5 0
0.01896 1.0005 0.0009995 0.0005 4.999 4.9995 7.53146e-51 5 1.13846e-155 5 5 0
0.01899 1.0005 0.0009995 0.0005 4.999 4.9995 5.01763e-54 5 7.58465e-159 5 5 0
0.01902 1.0005 0.0009995 0.0005 4.999 4.9995 3.34286e-57 0 5.05306e-162 5 5 0
0.01905 1.0005 0.0009995 0.0005 4.999 4.9995 2.22709e-60 0 3.36646e-165 5 5 0
0.01908 1.0005 0.0009995 0.0005 4.999 4.9995 1.48373e-63 0 2.24281e-168 5 5 0
0.01911 1.0005 0.0009995 0.0005 4.999 4.9995 9.88497e-67 0 1.49421e-171 5 5 0
0.01914 1.0005 0.0009995 0.0005 4.999 4.9995 6.58559e-70 0 9.95479e-175 5 5 0
0.01917 1.0005 0.0009995 0.0005 4.999 4.9995 4.38747e-73 0 6.6321e-178 5 5 0
0.0192 1.0005 0.0009995 0.0005 4.999 4.9995 2.92303e-76 0 4.41846e-181 5 5 0
0.01923 1.0005 0.0009995 0.0005 4.999 4.9995 1.94739e-79 0 2.94367e-184 5 5 0
0.01926 1.0005 0.0009995 0.0005 4.999 4.9995 1.29739e-82 0 1.96114e-187 5 5 0
0.01929 1.0005 0.0009995 0.0005 4.999 4.9995 8.64353e-86 0 1.30656e-190 5 5 0
0.01932 1.0005 0.0009995 0.0005 4.999 4.9995 5.75852e-89 0 8.70458e-194 5 5 0
0.01935 1.0005 0.0009995 0.0005 4.999 4.9995 3.83645e-92 0 5.79919e-197 5 5 0
0.01938 1.0005 0.0009995 0.0005 4.999 4.9995 2.55593e-95 0 3.86355e-200 5 5 0
0.01941 1.0005 0.0009995 0.0005 4.999 4.9995 1.70282e-98 0 2.57398e-203 5 5 0
0.01944 1.0005 0.0009995 0.0005 4.999 4.9995 1.13446e-101 0 1.71485e-206 5 5 0
0.01947 1.0005 0.0009995 0.0005 4.999 4.9995 7.558e-105 0 1.14247e-209 5 5 0
0.0195 1.0005 0.0009995 0.0005 4.999 4.9995 5.03531e-108 0 7.61138e-213 5 5 0
0.01953 1.33361 0.00133228 4.99817 0.000333319 0.000166681 4.99667 5 4.99667 0.00333111 5 0
0.01956 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 5 5 2.21926e-06 5 0
0.01959 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 5 5 1.47852e-09 5 0
0.01962 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 5 5 9.85025e-13 5 0
0.01965 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 5 5 6.56246e-16 5 0
0.01968 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 5 5 4.37206e-19 5 0
0.01971 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 5 5 2.91276e-22 5 0
0.01974 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 5 5 1.94055e-25 5 0
0.01977 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 5 5 1.29284e-28 5 0
0.0198 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 5 5 8.61317e-32 5 0
0.01983 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 5 5 5.73829e-35 5 0
0.01986 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 5 5 3.82298e-38 5 0
0.01989 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 5 5 2.54695e-41 5 0
0.01992 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 5 5 1.69684e-44 5 0
0.01995 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 5 5 1.13047e-47 5 0
0.01998 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 5 5 7.53146e-51 5 0
0.02001 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 0 5 5.01763e-54 5 0
0.02004 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 0 5 3.34286e-57 5 0
0.02007 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 0 5 2.22709e-60 5 0
0.0201 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 0 5 1.48373e-63 5 0
0.02013 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 0 5 9.88497e-67 5 0
0.02016 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 0 5 6.58559e-70 5 0
0.02019 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 0 5 4.38747e-73 5 0
0.02022 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 0 5 2.92303e-76 5 0
0.02025 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 0 5 1.94739e-79 5 0
