t 1 2 3 4 5 6 7 
7.846e-07 1.67818 0 1.92337 0 5 0 5
7.847e-07 1.67909 0 1.93868 0 5 0 5
7.848e-07 1.68 0 1.95391 0 5 0 5
7.849e-07 1.68091 0 1.96906 0 5 0 5
7.85e-07 1.68182 0 1.98414 0 5 0 5
7.851e-07 1.68273 0 1.99915 0 5 0 5
7.852e-07 1.68364 0 2.01408 0 5 0 5
7.853e-07 1.68455 0 2.02893 0 5 0 5
7.854e-07 1.68545 0 2.04371 0 5 0 5
7.855e-07 1.68636 0 2.05842 0 5 0 5
7.856e-07 1.68727 0 2.07305 0 5 0 5
7.857e-07 1.68818 0 2.08762 0 5 0 5
7.858e-07 1.68909 0 2.10211 0 5 0 5
7.859e-07 1.69 0 2.11652 0 5 0 5
7.86e-07 1.69091 0 2.13087 0 5 0 5
7.861e-07 1.69182 0 2.14514 0 5 0 5
7.862e-07 1.69273 0 2.15935 0 5 0 5
7.863e-07 1.69364 0 2.17348 0 5 0 5
7.864e-07 1.69455 0 2.18754 0 5 0 5
7.865e-07 1.69545 0 2.20153 0 5 0 5
7.866e-07 1.69636 0 2.21546 0 5 0 5
7.867e-07 1.69727 0 2.22931 0 5 0 5
7.868e-07 1.69818 0 2.24309 0 5 0 5
7.869e-07 1.69909 0 2.25681 0 5 0 5
7.87e-07 1.7 0 2.27046 0 5 0 5
7.871e-07 1.70091 0 2.28404 0 5 0 5
7.872e-07 1.70182 0 2.29755 0 5 0 5
7.873e-07 1.70273 0 2.311 0 5 0 5
7.874e-07 1.70364 0 2.32437 0 5 0 5
7.875e-07 1.70455 0 2.33769 0 5 0 5
7.876e-07 1.70545 0 2.35093 0 5 0 5
7.877e-07 1.70636 0 2.36411 0 5 0 5
7.878e-07 1.70727 0 2.37722 0 5 0 5
7.879e-07 1.70818 0 2.39027 0 5 0 5
7.88e-07 1.70909 0 2.40326 0 5 0 5
7.881e-07 1.71 0 2.41618 0 5 0 5
7.882e-07 1.71091 0 2.42903 0 5 0 5
7.883e-07 1.71182 0 2.44182 0 5 0 5
7.884e-07 1.71273 0 2.45455 0 5 0 5
7.885e-07 1.71364 0 2.46721 0 5 0 5
7.886e-07 1.71455 0 2.47981 0 5 0 5
7.887e-07 1.71545 0 2.49235 0 5 0 5
7.888e-07 1.71636 0 2.50483 5 0 5 0
7.889e-07 1.71727 0 2.51724 5 0 5 0
7.89e-07 1.71818 0 2.52959 5 0 5 0
7.891e-07 1.71909 0 2.54188 5 0 5 0
7.892e-07 1.72 0 2.55411 5 0 5 0
7.893e-07 1.72091 0 2.56628 5 0 5 0
7.894e-07 1.72182 0 2.57839 5 0 5 0
7.895e-07 1.72273 0 2.59044 5 0 5 0
7.896e-07 1.72364 0 2.60243 5 0 5 0
7.897e-07 1.72455 0 2.61435 5 0 5 0
7.898e-07 1.72545 0 2.62622 5 0 5 0
7.899e-07 1.72636 0 2.63803 5 0 5 0
7.9e-07 1.72727 0 2.64978 5 0 5 0
7.901e-07 1.72818 0 2.66148 5 0 5 0
7.902e-07 1.72909 0 2.67311 5 0 5 0
7.903e-07 1.73 0 2.68469 5 0 5 0
7.904e-07 1.73091 0 2.69621 5 0 5 0
7.905e-07 1.73182 0 2.70767 5 0 5 0
7.906e-07 1.73273 0 2.71907 5 0 5 0
7.907e-07 1.73364 0 2.73042 5 0 5 0
7.908e-07 1.73455 0 2.74171 5 0 5 0
7.909e-07 1.73545 0 2.75295 5 0 5 0
7.91e-07 1.73636 0 2.76413 5 0 5 0
7.911e-07 1.73727 0 2.77525 5 0 5 0
7.912e-07 1.73818 0 2.78632 5 0 5 0
7.913e-07 1.73909 0 2.79733 5 0 5 0
7.914e-07 1.74 0 2.80829 5 0 5 0
7.915e-07 1.74091 0 2.81919 5 0 5 0
7.916e-07 1.74182 0 2.83004 5 0 5 0
7.917e-07 1.74273 0 2.84084 5 0 5 0
7.918e-07 1.74364 0 2.85158 5 0 5 0
7.919e-07 1.74455 0 2.86227 5 0 5 0
7.92e-07 1.74545 0 2.87291 5 0 5 0
7.921e-07 1.74636 0 2.88349 5 0 5 0
7.922e-07 1.74727 0 2.89402 5 0 5 0
7.923e-07 1.74818 0 2.9045 5 0 5 0
7.924e-07 1.74909 0 2.91492 5 0 5 0
7.925e-07 1.75 0 2.9253 5 0 5 0
7.926e-07 1.75091 0 2.93562 5 0 5 0
7.927e-07 1.75182 0 2.94589 5 0 5 0
7.928e-07 1.75273 0 2.95611 5 0 5 0
7.929e-07 1.75364 0 2.96628 5 0 5 0
7.93e-07 1.75455 0 2.97639 5 0 5 0
7.931e-07 1.75545 0 2.98646 5 0 5 0
7.932e-07 1.75636 0 2.99648 5 0 5 0
7.933e-07 1.75727 0 3.00645 5 0 5 0
7.934e-07 1.75818 0 3.01636 5 0 5 0
7.935e-07 1.75909 0 3.02623 5 0 5 0
7.936e-07 1.76 0 3.03605 5 0 5 0
7.937e-07 1.76091 0 3.04582 5 0 5 0
7.938e-07 1.76182 0 3.05555 5 0 5 0
7.939e-07 1.76273 0 3.06522 5 0 5 0
7.94e-07 1.76364 0 3.07485 5 0 5 0
7.941e-07 1.76455 0 3.08442 5 0 5 0
7.942e-07 1.76545 0 3.09395 5 0 5 0
7.943e-07 1.76636 0 3.10344 5 0 5 0
7.944e-07 1.76727 0 3.11287 5 0 5 0
7.945e-07 1.76818 0 3.12226 5 0 5 0
7.946e-07 1.76909 0 3.1316 5 0 5 0
7.947e-07 1.77 0 3.1409 5 0 5 0
7.948e-07 1.77091 0 3.15015 5 0 5 0
7.949e-07 1.77182 0 3.15935 5 0 5 0
7.95e-07 1.77273 0 3.16851 5 0 5 0
7.951e-07 1.77364 0 3.17762 5 0 5 0
7.952e-07 1.77455 0 3.18669 5 0 5 0
7.953e-07 1.77545 0 3.19571 5 0 5 0
7.954e-07 1.77636 0 3.20469 5 0 5 0
7.955e-07 1.77727 0 3.21362 5 0 5 0
7.956e-07 1.77818 0 3.2225 5 0 5 0
7.957e-07 1.77909 0 3.23135 5 0 5 0
7.958e-07 1.78 0 3.24015 5 0 5 0
7.959e-07 1.78091 0 3.2489 5 0 5 0
7.96e-07 1.78182 0 3.25761 5 0 5 0
7.961e-07 1.78273 0 3.26628 5 0 5 0
7.962e-07 1.78364 0 3.27491 5 0 5 0
7.963e-07 1.78455 0 3.28349 5 0 5 0
7.964e-07 1.78545 0 3.29203 5 0 5 0
7.965e-07 1.78636 0 3.30053 5 0 5 0
7.966e-07 1.78727 0 3.30898 5 0 5 0
7.967e-07 1.78818 0 3.3174 5 0 5 0
7.968e-07 1.78909 0 3.32577 5 0 5 0
7.969e-07 1.79 0 3.3341 5 0 5 0
7.97e-07 1.79091 0 3.34239 5 0 5 0
7.971e-07 1.79182 0 3.35063 5 0 5 0
7.972e-07 1.79273 0 3.35884 5 0 5 0
7.973e-07 1.79364 0 3.367 5 0 5 0
7.974e-07 1.79455 0 3.37513 5 0 5 0
7.975e-07 1.79545 0 3.38321 5 0 5 0
7.976e-07 1.79636 0 3.39126 5 0 5 0
7.977e-07 1.79727 0 3.39926 5 0 5 0
7.978e-07 1.79818 0 3.40722 5 0 5 0
7.979e-07 1.79909 0 3.41515 5 0 5 0
7.98e-07 1.8 0 3.42303 5 0 5 0
7.981e-07 1.80091 0 3.43088 5 0 5 0
7.982e-07 1.80182 0 3.43868 5 0 5 0
7.983e-07 1.80273 0 3.44645 5 0 5 0
7.984e-07 1.80364 0 3.45418 5 0 5 0
7.985e-07 1.80455 0 3.46187 5 0 5 0
7.986e-07 1.80545 0 3.46952 5 0 5 0
7.987e-07 1.80636 0 3.47714 5 0 5 0
7.988e-07 1.80727 0 3.48471 5 0 5 0
7.989e-07 1.80818 0 3.49225 5 0 5 0
7.99e-07 1.80909 0 3.49975 5 0 5 0
7.991e-07 1.81 0 3.50722 5 0 5 0
7.992e-07 1.81091 0 3.51465 5 0 5 0
7.993e-07 1.81182 0 3.52204 5 0 5 0
7.994e-07 1.81273 0 3.52939 5 0 5 0
7.995e-07 1.81364 0 3.5367 5 0 5 0
7.996e-07 1.81455 0 3.54398 5 0 5 0
7.997e-07 1.81545 0 3.55123 5 0 5 0
7.998e-07 1.81636 0 3.55844 5 0 5 0
7.999e-07 1.81727 0 3.56561 5 0 5 0
8e-07 1.81818 0 3.57274 5 0 5 0
8.001e-07 1.81909 0 3.57985 5 0 5 0
8.002e-07 1.82 0 3.58691 5 0 5 0
8.003e-07 1.82091 0 3.59394 5 0 5 0
8.004e-07 1.82182 0 3.60094 5 0 5 0
8.005e-07 1.82273 0 3.6079 5 0 5 0
8.006e-07 1.82364 0 3.61482 5 0 5 0
8.007e-07 1.82455 0 3.62171 5 0 5 0
8.008e-07 1.82545 0 3.62857 5 0 5 0
8.009e-07 1.82636 0 3.63539 5 0 5 0
8.01e-07 1.82727 0 3.64218 5 0 5 0
8.011e-07 1.82818 0 3.64894 5 0 5 0
8.012e-07 1.82909 0 3.65566 5 0 5 0
8.013e-07 1.83 0 3.66235 5 0 5 0
8.014e-07 1.83091 0 3.669 5 0 5 0
8.015e-07 1.83182 0 3.67563 5 0 5 0
8.016e-07 1.83273 0 3.68221 5 0 5 0
8.017e-07 1.83364 0 3.68877 5 0 5 0
8.018e-07 1.83455 0 3.69529 5 0 5 0
8.019e-07 1.83545 0 3.70179 5 0 5 0
8.02e-07 1.83636 0 3.70824 5 0 5 0
8.021e-07 1.83727 0 3.71467 5 0 5 0
8.022e-07 1.83818 0 3.72107 5 0 5 0
8.023e-07 1.83909 0 3.72743 5 0 5 0
8.024e-07 1.84 0 3.73376 5 0 5 0
8.025e-07 1.84091 0 3.74006 5 0 5 0
8.026e-07 1.84182 0 3.74633 5 0 5 0
8.027e-07 1.84273 0 3.75256 5 0 5 0
8.028e-07 1.84364 0 3.75877 5 0 5 0
8.029e-07 1.84455 0 3.76495 5 0 5 0
8.03e-07 1.84545 0 3.77109 5 0 5 0
8.031e-07 1.84636 0 3.7772 5 0 5 0
8.032e-07 1.84727 0 3.78329 5 0 5 0
8.033e-07 1.84818 0 3.78934 5 0 5 0
8.034e-07 1.84909 0 3.79536 5 0 5 0
8.035e-07 1.85 0 3.80136 5 0 5 0
8.036e-07 1.85091 0 3.80732 5 0 5 0
8.037e-07 1.85182 0 3.81326 5 0 5 0
8.038e-07 1.85273 0 3.81916 5 0 5 0
8.039e-07 1.85364 0 3.82503 5 0 5 0
8.04e-07 1.85455 0 3.83088 5 0 5 0
8.041e-07 1.85545 0 3.8367 5 0 5 0
8.042e-07 1.85636 0 3.84248 5 0 5 0
8.043e-07 1.85727 0 3.84824 5 0 5 0
8.044e-07 1.85818 0 3.85397 5 0 5 0
8.045e-07 1.85909 0 3.85967 5 0 5 0
8.046e-07 1.86 0 3.86535 5 0 5 0
8.047e-07 1.86091 0 3.87099 5 0 5 0
8.048e-07 1.86182 0 3.87661 5 0 5 0
8.049e-07 1.86273 0 3.8822 5 0 5 0
8.05e-07 1.86364 0 3.88776 5 0 5 0
8.051e-07 1.86455 0 3.89329 5 0 5 0
8.052e-07 1.86545 0 3.8988 5 0 5 0
8.053e-07 1.86636 0 3.90428 5 0 5 0
8.054e-07 1.86727 0 3.90973 5 0 5 0
8.055e-07 1.86818 0 3.91515 5 0 5 0
8.056e-07 1.86909 0 3.92055 5 0 5 0
8.057e-07 1.87 0 3.92592 5 0 5 0
8.058e-07 1.87091 0 3.93126 5 0 5 0
8.059e-07 1.87182 0 3.93658 5 0 5 0
8.06e-07 1.87273 0 3.94187 5 0 5 0
8.061e-07 1.87364 0 3.94714 5 0 5 0
8.062e-07 1.87455 0 3.95237 5 0 5 0
8.063e-07 1.87545 0 3.95759 5 0 5 0
8.064e-07 1.87636 0 3.96277 5 0 5 0
8.065e-07 1.87727 0 3.96793 5 0 5 0
8.066e-07 1.87818 0 3.97307 5 0 5 0
8.067e-07 1.87909 0 3.97818 5 0 5 0
8.068e-07 1.88 0 3.98326 5 0 5 0
8.069e-07 1.88091 0 3.98832 5 0 5 0
8.07e-07 1.88182 0 3.99335 5 0 5 0
8.071e-07 1.88273 0 3.99836 5 0 5 0
8.072e-07 1.88364 0 4.00334 5 0 5 0
8.073e-07 1.88455 0 4.0083 5 0 5 0
8.074e-07 1.88545 0 4.01324 5 0 5 0
8.075e-07 1.88636 0 4.01815 5 0 5 0
8.076e-07 1.88727 0 4.02303 5 0 5 0
8.077e-07 1.88818 0 4.02789 5 0 5 0
8.078e-07 1.88909 0 4.03273 5 0 5 0
8.079e-07 1.89 0 4.03754 5 0 5 0
8.08e-07 1.89091 0 4.04233 5 0 5 0
8.081e-07 1.89182 0 4.04709 5 0 5 0
8.082e-07 1.89273 0 4.05183 5 0 5 0
8.083e-07 1.89364 0 4.05655 5 0 5 0
8.084e-07 1.89455 0 4.06124 5 0 5 0
8.085e-07 1.89545 0 4.06591 5 0 5 0
8.086e-07 1.89636 0 4.07056 5 0 5 0
8.087e-07 1.89727 0 4.07519 5 0 5 0
8.088e-07 1.89818 0 4.07979 5 0 5 0
8.089e-07 1.89909 0 4.08437 5 0 5 0
8.09e-07 1.9 0 4.08892 5 0 5 0
8.091e-07 1.90091 0 4.09345 5 0 5 0
8.092e-07 1.90182 0 4.09796 5 0 5 0
8.093e-07 1.90273 0 4.10245 5 0 5 0
8.094e-07 1.90364 0 4.10692 5 0 5 0
8.095e-07 1.90455 0 4.11136 5 0 5 0
8.096e-07 1.90545 0 4.11578 5 0 5 0
8.097e-07 1.90636 0 4.12018 5 0 5 0
8.098e-07 1.90727 0 4.12456 5 0 5 0
8.099e-07 1.90818 0 4.12891 5 0 5 0
8.1e-07 1.90909 0 4.13325 5 0 5 0
8.101e-07 1.91 0 4.13756 5 0 5 0
8.102e-07 1.91091 0 4.14185 5 0 5 0
8.103e-07 1.91182 0 4.14612 5 0 5 0
8.104e-07 1.91273 0 4.15037 5 0 5 0
8.105e-07 1.91364 0 4.15459 5 0 5 0
8.106e-07 1.91455 0 4.1588 5 0 5 0
8.107e-07 1.91545 0 4.16299 5 0 5 0
8.108e-07 1.91636 0 4.16715 5 0 5 0
8.109e-07 1.91727 0 4.17129 5 0 5 0
8.11e-07 1.91818 0 4.17542 5 0 5 0
8.111e-07 1.91909 0 4.17952 5 0 5 0
8.112e-07 1.92 0 4.1836 5 0 5 0
8.113e-07 1.92091 0 4.18766 5 0 5 0
8.114e-07 1.92182 0 4.1917 5 0 5 0
8.115e-07 1.92273 0 4.19572 5 0 5 0
8.116e-07 1.92364 0 4.19973 5 0 5 0
8.117e-07 1.92455 0 4.20371 5 0 5 0
8.118e-07 1.92545 0 4.20767 5 0 5 0
8.119e-07 1.92636 0 4.21161 5 0 5 0
8.12e-07 1.92727 0 4.21553 5 0 5 0
8.121e-07 1.92818 0 4.21944 5 0 5 0
8.122e-07 1.92909 0 4.22332 5 0 5 0
8.123e-07 1.93 0 4.22718 5 0 5 0
8.124e-07 1.93091 0 4.23103 5 0 5 0
8.125e-07 1.93182 0 4.23485 5 0 5 0
8.126e-07 1.93273 0 4.23866 5 0 5 0
8.127e-07 1.93364 0 4.24245 5 0 5 0
8.128e-07 1.93455 0 4.24622 5 0 5 0
8.129e-07 1.93545 0 4.24997 5 0 5 0
8.13e-07 1.93636 0 4.2537 5 0 5 0
8.131e-07 1.93727 0 4.25741 5 0 5 0
8.132e-07 1.93818 0 4.26111 5 0 5 0
8.133e-07 1.93909 0 4.26478 5 0 5 0
8.134e-07 1.94 0 4.26844 5 0 5 0
8.135e-07 1.94091 0 4.27208 5 0 5 0
8.136e-07 1.94182 0 4.2757 5 0 5 0
8.137e-07 1.94273 0 4.27931 5 0 5 0
8.138e-07 1.94364 0 4.28289 5 0 5 0
8.139e-07 1.94455 0 4.28646 5 0 5 0
8.14e-07 1.94545 0 4.29001 5 0 5 0
8.141e-07 1.94636 0 4.29354 5 0 5 0
8.142e-07 1.94727 0 4.29706 5 0 5 0
8.143e-07 1.94818 0 4.30055 5 0 5 0
8.144e-07 1.94909 0 4.30403 5 0 5 0
8.145e-07 1.95 0 4.3075 5 0 5 0
8.146e-07 1.95091 0 4.31094 5 0 5 0
8.147e-07 1.95182 0 4.31437 5 0 5 0
8.148e-07 1.95273 0 4.31778 5 0 5 0
8.149e-07 1.95364 0 4.32117 5 0 5 0
8.15e-07 1.95455 0 4.32455 5 0 5 0
8.151e-07 1.95545 0 4.32791 5 0 5 0
8.152e-07 1.95636 0 4.33126 5 0 5 0
8.153e-07 1.95727 0 4.33458 5 0 5 0
8.154e-07 1.95818 0 4.33789 5 0 5 0
8.155e-07 1.95909 0 4.34119 5 0 5 0
8.156e-07 1.96 0 4.34446 5 0 5 0
8.157e-07 1.96091 0 4.34773 5 0 5 0
8.158e-07 1.96182 0 4.35097 5 0 5 0
8.159e-07 1.96273 0 4.3542 5 0 5 0
8.16e-07 1.96364 0 4.35741 5 0 5 0
8.161e-07 1.96455 0 4.36061 5 0 5 0
8.162e-07 1.96545 0 4.36379 5 0 5 0
8.163e-07 1.96636 0 4.36696 5 0 5 0
8.164e-07 1.96727 0 4.37011 5 0 5 0
8.165e-07 1.96818 0 4.37324 5 0 5 0
8.166e-07 1.96909 0 4.37636 5 0 5 0
8.167e-07 1.97 0 4.37946 5 0 5 0
8.168e-07 1.97091 0 4.38255 5 0 5 0
8.169e-07 1.97182 0 4.38562 5 0 5 0
8.17e-07 1.97273 0 4.38868 5 0 5 0
8.171e-07 1.97364 0 4.39172 5 0 5 0
8.172e-07 1.97455 0 4.39474 5 0 5 0
8.173e-07 1.97545 0 4.39776 5 0 5 0
8.174e-07 1.97636 0 4.40075 5 0 5 0
8.175e-07 1.97727 0 4.40373 5 0 5 0
8.176e-07 1.97818 0 4.4067 5 0 5 0
8.177e-07 1.97909 0 4.40965 5 0 5 0
8.178e-07 1.98 0 4.41259 5 0 5 0
8.179e-07 1.98091 0 4.41551 5 0 5 0
8.18e-07 1.98182 0 4.41842 5 0 5 0
8.181e-07 1.98273 0 4.42131 5 0 5 0
8.182e-07 1.98364 0 4.42419 5 0 5 0
8.183e-07 1.98455 0 4.42706 5 0 5 0
8.184e-07 1.98545 0 4.42991 5 0 5 0
8.185e-07 1.98636 0 4.43274 5 0 5 0
8.186e-07 1.98727 0 4.43556 5 0 5 0
8.187e-07 1.98818 0 4.43837 5 0 5 0
8.188e-07 1.98909 0 4.44117 5 0 5 0
8.189e-07 1.99 0 4.44395 5 0 5 0
8.19e-07 1.99091 0 4.44671 5 0 5 0
8.191e-07 1.99182 0 4.44947 5 0 5 0
8.192e-07 1.99273 0 4.45221 5 0 5 0
8.193e-07 1.99364 0 4.45493 5 0 5 0
8.194e-07 1.99455 0 4.45764 5 0 5 0
8.195e-07 1.99545 0 4.46034 5 0 5 0
8.196e-07 1.99636 0 4.46303 5 0 5 0
8.197e-07 1.99727 0 4.4657 5 0 5 0
8.198e-07 1.99818 0 4.46836 5 0 5 0
8.199e-07 1.99909 0 4.471 5 0 5 0
8.2e-07 2 0 4.47363 5 0 5 0
8.201e-07 2.00091 0 4.47625 5 0 5 0
8.202e-07 2.00182 0 4.47886 5 0 5 0
8.203e-07 2.00273 0 4.48145 5 0 5 0
8.204e-07 2.00364 0 4.48403 5 0 5 0
8.205e-07 2.00455 0 4.4866 5 0 5 0
8.206e-07 2.00545 0 4.48915 5 0 5 0
8.207e-07 2.00636 0 4.49169 5 0 5 0
8.208e-07 2.00727 0 4.49422 5 0 5 0
8.209e-07 2.00818 0 4.49674 5 0 5 0
8.21e-07 2.00909 0 4.49924 5 0 5 0
8.211e-07 2.01 0 4.50173 5 0 5 0
8.212e-07 2.01091 0 4.50421 5 0 5 0
8.213e-07 2.01182 0 4.50668 5 0 5 0
8.214e-07 2.01273 0 4.50913 5 0 5 0
8.215e-07 2.01364 0 4.51157 5 0 5 0
8.216e-07 2.01455 0 4.514 5 0 5 0
8.217e-07 2.01545 0 4.51642 5 0 5 0
8.218e-07 2.01636 0 4.51883 5 0 5 0
8.219e-07 2.01727 0 4.52122 5 0 5 0
8.22e-07 2.01818 0 4.5236 5 0 5 0
8.221e-07 2.01909 0 4.52597 5 0 5 0
8.222e-07 2.02 0 4.52833 5 0 5 0
8.223e-07 2.02091 0 4.53068 5 0 5 0
8.224e-07 2.02182 0 4.53301 5 0 5 0
8.225e-07 2.02273 0 4.53534 5 0 5 0
8.226e-07 2.02364 0 4.53765 5 0 5 0
8.227e-07 2.02455 0 4.53995 5 0 5 0
8.228e-07 2.02545 0 4.54224 5 0 5 0
8.229e-07 2.02636 0 4.54452 5 0 5 0
8.23e-07 2.02727 0 4.54678 5 0 5 0
8.231e-07 2.02818 0 4.54904 5 0 5 0
8.232e-07 2.02909 0 4.55128 5 0 5 0
8.233e-07 2.03 0 4.55351 5 0 5 0
8.234e-07 2.03091 0 4.55573 5 0 5 0
8.235e-07 2.03182 0 4.55794 5 0 5 0
8.236e-07 2.03273 0 4.56014 5 0 5 0
8.237e-07 2.03364 0 4.56233 5 0 5 0
8.238e-07 2.03455 0 4.56451 5 0 5 0
8.239e-07 2.03545 0 4.56668 5 0 5 0
8.24e-07 2.03636 0 4.56883 5 0 5 0
8.241e-07 2.03727 0 4.57098 5 0 5 0
8.242e-07 2.03818 0 4.57311 5 0 5 0
8.243e-07 2.03909 0 4.57524 5 0 5 0
8.244e-07 2.04 0 4.57735 5 0 5 0
8.245e-07 2.04091 0 4.57945 5 0 5 0
8.246e-07 2.04182 0 4.58154 5 0 5 0
8.247e-07 2.04273 0 4.58363 5 0 5 0
8.248e-07 2.04364 0 4.5857 5 0 5 0
8.249e-07 2.04455 0 4.58776 5 0 5 0
8.25e-07 2.04545 0 4.58981 5 0 5 0
8.251e-07 2.04636 0 4.59185 5 0 5 0
8.252e-07 2.04727 0 4.59388 5 0 5 0
8.253e-07 2.04818 0 4.5959 5 0 5 0
8.254e-07 2.04909 0 4.59791 5 0 5 0
8.255e-07 2.05 0 4.59991 5 0 5 0
8.256e-07 2.05091 0 4.6019 5 0 5 0
8.257e-07 2.05182 0 4.60388 5 0 5 0
8.258e-07 2.05273 0 4.60585 5 0 5 0
8.259e-07 2.05364 0 4.60781 5 0 5 0
8.26e-07 2.05455 0 4.60977 5 0 5 0
8.261e-07 2.05545 0 4.61171 5 0 5 0
8.262e-07 2.05636 0 4.61364 5 0 5 0
8.263e-07 2.05727 0 4.61556 5 0 5 0
8.264e-07 2.05818 0 4.61747 5 0 5 0
8.265e-07 2.05909 0 4.61938 5 0 5 0
8.266e-07 2.06 0 4.62127 5 0 5 0
8.267e-07 2.06091 0 4.62315 5 0 5 0
8.268e-07 2.06182 0 4.62503 5 0 5 0
8.269e-07 2.06273 0 4.62689 5 0 5 0
8.27e-07 2.06364 0 4.62875 5 0 5 0
8.271e-07 2.06455 0 4.6306 5 0 5 0
8.272e-07 2.06545 0 4.63244 5 0 5 0
8.273e-07 2.06636 0 4.63426 5 0 5 0
8.274e-07 2.06727 0 4.63608 5 0 5 0
8.275e-07 2.06818 0 4.63789 5 0 5 0
8.276e-07 2.06909 0 4.6397 5 0 5 0
8.277e-07 2.07 0 4.64149 5 0 5 0
8.278e-07 2.07091 0 4.64327 5 0 5 0
8.279e-07 2.07182 0 4.64505 5 0 5 0
8.28e-07 2.07273 0 4.64681 5 0 5 0
8.281e-07 2.07364 0 4.64857 5 0 5 0
8.282e-07 2.07455 0 4.65032 5 0 5 0
8.283e-07 2.07545 0 4.65206 5 0 5 0
8.284e-07 2.07636 0 4.65379 5 0 5 0
8.285e-07 2.07727 0 4.65551 5 0 5 0
8.286e-07 2.07818 0 4.65723 5 0 5 0
8.287e-07 2.07909 0 4.65893 5 0 5 0
8.288e-07 2.08 0 4.66063 5 0 5 0
8.289e-07 2.08091 0 4.66232 5 0 5 0
8.29e-07 2.08182 0 4.664 5 0 5 0
8.291e-07 2.08273 0 4.66567 5 0 5 0
8.292e-07 2.08364 0 4.66733 5 0 5 0
8.293e-07 2.08455 0 4.66899 5 0 5 0
8.294e-07 2.08545 0 4.67063 5 0 5 0
8.295e-07 2.08636 0 4.67227 5 0 5 0
8.296e-07 2.08727 0 4.6739 5 0 5 0
8.297e-07 2.08818 0 4.67552 5 0 5 0
8.298e-07 2.08909 0 4.67714 5 0 5 0
8.299e-07 2.09 0 4.67875 5 0 5 0
8.3e-07 2.09091 0 4.68034 5 0 5 0
8.301e-07 2.09182 0 4.68193 5 0 5 0
8.302e-07 2.09273 0 4.68352 5 0 5 0
8.303e-07 2.09364 0 4.68509 5 0 5 0
8.304e-07 2.09455 0 4.68666 5 0 5 0
8.305e-07 2.09545 0 4.68822 5 0 5 0
8.306e-07 2.09636 0 4.68977 5 0 5 0
8.307e-07 2.09727 0 4.69131 5 0 5 0
8.308e-07 2.09818 0 4.69285 5 0 5 0
8.309e-07 2.09909 0 4.69438 5 0 5 0
8.31e-07 2.1 0 4.6959 5 0 5 0
8.311e-07 2.10091 0 4.69741 5 0 5 0
8.312e-07 2.10182 0 4.69891 5 0 5 0
8.313e-07 2.10273 0 4.70041 5 0 5 0
8.314e-07 2.10364 0 4.7019 5 0 5 0
8.315e-07 2.10455 0 4.70339 5 0 5 0
8.316e-07 2.10545 0 4.70486 5 0 5 0
8.317e-07 2.10636 0 4.70633 5 0 5 0
8.318e-07 2.10727 0 4.70779 5 0 5 0
8.319e-07 2.10818 0 4.70924 5 0 5 0
8.32e-07 2.10909 0 4.71069 5 0 5 0
8.321e-07 2.11 0 4.71213 5 0 5 0
8.322e-07 2.11091 0 4.71356 5 0 5 0
8.323e-07 2.11182 0 4.71499 5 0 5 0
8.324e-07 2.11273 0 4.71641 5 0 5 0
8.325e-07 2.11364 0 4.71782 5 0 5 0
8.326e-07 2.11455 0 4.71922 5 0 5 0
8.327e-07 2.11545 0 4.72062 5 0 5 0
8.328e-07 2.11636 0 4.72201 5 0 5 0
8.329e-07 2.11727 0 4.72339 5 0 5 0
8.33e-07 2.11818 0 4.72477 5 0 5 0
8.331e-07 2.11909 0 4.72614 5 0 5 0
8.332e-07 2.12 0 4.7275 5 0 5 0
8.333e-07 2.12091 0 4.72885 5 0 5 0
8.334e-07 2.12182 0 4.7302 5 0 5 0
8.335e-07 2.12273 0 4.73155 5 0 5 0
8.336e-07 2.12364 0 4.73288 5 0 5 0
8.337e-07 2.12455 0 4.73421 5 0 5 0
8.338e-07 2.12545 0 4.73553 5 0 5 0
8.339e-07 2.12636 0 4.73685 5 0 5 0
8.34e-07 2.12727 0 4.73816 5 0 5 0
8.341e-07 2.12818 0 4.73946 5 0 5 0
8.342e-07 2.12909 0 4.74076 5 0 5 0
8.343e-07 2.13 0 4.74205 5 0 5 0
8.344e-07 2.13091 0 4.74333 5 0 5 0
8.345e-07 2.13182 0 4.74461 5 0 5 0
8.346e-07 2.13273 0 4.74588 5 0 5 0
8.347e-07 2.13364 0 4.74714 5 0 5 0
8.348e-07 2.13455 0 4.7484 5 0 5 0
8.349e-07 2.13545 0 4.74965 5 0 5 0
8.35e-07 2.13636 0 4.7509 5 0 5 0
8.351e-07 2.13727 0 4.75214 5 0 5 0
8.352e-07 2.13818 0 4.75337 5 0 5 0
8.353e-07 2.13909 0 4.7546 5 0 5 0
8.354e-07 2.14 0 4.75582 5 0 5 0
8.355e-07 2.14091 0 4.75703 5 0 5 0
8.356e-07 2.14182 0 4.75824 5 0 5 0
8.357e-07 2.14273 0 4.75944 5 0 5 0
8.358e-07 2.14364 0 4.76064 5 0 5 0
8.359e-07 2.14455 0 4.76183 5 0 5 0
8.36e-07 2.14545 0 4.76302 5 0 5 0
8.361e-07 2.14636 0 4.76419 5 0 5 0
8.362e-07 2.14727 0 4.76537 5 0 5 0
8.363e-07 2.14818 0 4.76654 5 0 5 0
8.364e-07 2.14909 0 4.7677 5 0 5 0
8.365e-07 2.15 0 4.76885 5 0 5 0
