t 1 2 3 4 5 6 7 8 jV0700 
0.0048 3.33319 4.99958 0.000416597 0 2.6706e-264 5 5 8.61317e-32 0
0.00483 3.33319 4.99958 0.000416597 0 8.89905e-268 5 5 5.73829e-35 0
0.00486 3.33319 4.99958 0.000416597 0 2.96536e-271 5 5 3.82298e-38 0
0.00489 3.33319 4.99958 0.000416597 0 9.88124e-275 5 5 2.54695e-41 0
0.00492 3.33319 4.99958 0.000416597 0 3.29265e-278 5 5 1.69684e-44 0
0.00495 3.33319 4.99958 0.000416597 0 1.09718e-281 5 5 1.13047e-47 0
0.00498 3.33319 4.99958 0.000416597 0 3.65606e-285 5 5 7.53146e-51 0
0.00501 3.33319 4.99958 0.000416597 0 1.21828e-288 5 0 5.01763e-54 0
0.00504 3.33319 4.99958 0.000416597 0 4.05959e-292 5 0 3.34286e-57 0
0.00507 3.33319 4.99958 0.000416597 0 1.35274e-295 5 0 2.22709e-60 0
0.0051 3.33319 4.99958 0.000416597 0 4.50764e-299 5 0 1.48373e-63 0
0.00513 3.33319 4.99958 0.000416597 0 1.50205e-302 5 0 9.88497e-67 0
0.00516 3.33319 4.99958 0.000416597 0 5.00516e-306 5 0 6.58559e-70 0
0.00519 3.33319 4.99958 0.000416597 0 1.66783e-309 5 0 4.38747e-73 0
0.00522 3.33319 4.99958 0.000416597 0 5.55758e-313 5 0 2.92303e-76 0
0.00525 3.33319 4.99958 0.000416597 0 1.85193e-316 5 0 1.94739e-79 0
0.00528 3.33319 4.99958 0.000416597 0 5.92681e-320 5 0 1.29739e-82 0
0.00531 3.33319 4.99958 0.000416597 0 0 5 0 8.64353e-86 0
0.00534 3.33319 4.99958 0.000416597 0 0 5 0 5.75852e-89 0
0.00537 3.33319 4.99958 0.000416597 0 0 5 0 3.83645e-92 0
0.0054 3.33319 4.99958 0.000416597 0 0 5 0 2.55593e-95 0
0.00543 3.33319 4.99958 0.000416597 0 0 5 0 1.70282e-98 0
0.00546 3.33319 4.99958 0.000416597 0 0 5 0 1.13446e-101 0
0.00549 3.33319 4.99958 0.000416597 0 0 5 0 7.558e-105 0
0.00552 4.99944 5 4.99833 0 4.99833 0.00333111 5 5.03531e-108 0
0.00555 0.00166593 0.00166611 0.00166556 0 0.00166556 4.99667 5 4.99667 0
0.00558 5.55124e-07 5.55185e-07 5.55e-07 0 5.55e-07 5 5 5 0
0.00561 1.8498e-10 1.85e-10 1.84939e-10 0 1.84938e-10 5 5 5 0
0.00564 6.16393e-14 6.16461e-14 6.16256e-14 0 6.16256e-14 5 5 5 0
0.00567 2.05396e-17 2.05419e-17 2.0535e-17 0 2.0535e-17 5 5 5 0
0.0057 6.84425e-21 6.84501e-21 6.84273e-21 0 6.84273e-21 5 5 5 0
0.00573 2.28066e-24 2.28091e-24 2.28015e-24 0 2.28015e-24 5 5 5 0
0.00576 7.59965e-28 7.6005e-28 7.59797e-28 0 7.59797e-28 5 5 5 0
0.00579 2.53237e-31 2.53265e-31 2.53181e-31 0 2.53181e-31 5 5 5 0
0.00582 8.43843e-35 8.43937e-35 8.43656e-35 0 8.43656e-35 5 5 5 0
0.00585 2.81187e-38 2.81219e-38 2.81125e-38 0 2.81125e-38 5 5 5 0
0.00588 9.36979e-42 9.37083e-42 9.36771e-42 0 9.36771e-42 5 5 5 0
0.00591 3.12222e-45 3.12257e-45 3.12153e-45 0 3.12153e-45 5 5 5 0
0.00594 1.04039e-48 1.04051e-48 1.04016e-48 0 1.04016e-48 5 5 5 0
0.00597 3.46682e-52 3.46721e-52 3.46606e-52 0 3.46605e-52 5 5 5 0
0.006 1.15522e-55 1.15535e-55 1.15497e-55 0 1.15497e-55 5 5 5 0
0.00603 3.84946e-59 3.84989e-59 3.84861e-59 0 3.84861e-59 5 0 5 0
0.00606 1.28273e-62 1.28287e-62 1.28244e-62 0 1.28244e-62 5 0 5 0
0.00609 4.27433e-66 4.2748e-66 4.27338e-66 0 4.27338e-66 5 0 5 0
0.00612 1.4243e-69 1.42446e-69 1.42399e-69 0 1.42398e-69 5 0 5 0
0.00615 4.74609e-73 4.74661e-73 4.74504e-73 0 4.74503e-73 5 0 5 0
0.00618 1.5815e-76 1.58168e-76 1.58115e-76 0 1.58115e-76 5 0 5 0
0.00621 5.26992e-80 5.2705e-80 5.26875e-80 0 5.26875e-80 5 0 5 0
0.00624 1.75605e-83 1.75625e-83 1.75567e-83 0 1.75566e-83 5 0 5 0
0.00627 5.85156e-87 5.85221e-87 5.85027e-87 0 5.85026e-87 5 0 5 0
0.0063 1.94987e-90 1.95009e-90 1.94944e-90 0 1.94944e-90 5 0 5 0
0.00633 6.4974e-94 6.49812e-94 6.49597e-94 0 6.49596e-94 5 0 5 0
0.00636 2.16508e-97 2.16532e-97 2.1646e-97 0 2.1646e-97 5 0 5 0
0.00639 7.21453e-101 7.21532e-101 7.21293e-101 0 7.21292e-101 5 0 5 0
0.00642 2.40404e-104 2.40431e-104 2.40351e-104 0 2.40351e-104 5 0 5 0
0.00645 8.0108e-108 8.01168e-108 8.00903e-108 0 8.00902e-108 5 0 5 0
0.00648 2.66938e-111 2.66967e-111 2.66879e-111 0 2.66878e-111 5 0 5 0
0.00651 1.66625 0.00041632 4.99792 0 8.89298e-115 0.00333111 5 5 0
